stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
U02139,13074,28.531317,77.197033,PTS (Geetanjali Enclave),13074
DC3763,13075,28.558983,77.273067,Sukhdev Vihar,13075
U04000A,13076,28.5608,77.2727,Holy Family Hospital,13076
U03425,13077,28.529321,77.288346,Madanpur Khadar Crossing,13077
U03504,13078,28.513183,77.297783,Onida Factory,13078
DC5280,13079,28.583448,77.010941,Taj Pur More,13079
U99986,13080,28.6276,77.0697,Vikaspuri Xing,13080
DC3695,13081,28.631217,77.068583,PS Vikas Puri,13081
DC4890,13082,28.647253,77.078371,H-3 Vikas Puri Terminal,13082
DC3771,13083,28.744817,77.133866,Badli Telephone Exchange,13083
U01604,13084,28.737164,77.159897,Mukarba Chowk ORR,13084
DC3774,13085,28.7307,77.1902,Christian Kabristan,13085
DC5121,13086,28.743164,77.131729,Rohini Sec 18 B-7 Road,13086
DC4976,13087,28.841813,77.113487,B-2 Narela E Block,13087
DC4360,13088,28.691722,77.101031,West Enclave / Sansad Vihar (T),13088
DC4296,13089,28.68344,77.136724,Rajdhani Enclave / Mahindra Park,13089
DC4294,13090,28.685237,77.140696,Samrat Enclave,13090
DC4291,13091,28.684313,77.14563,Shakur Pur JJ Colony/ Britannia,13091
DC4111,13092,28.600817,77.228917,Sujan Singh Park,13092
U99919A,13093,28.602867,77.2278501,Humayun Road / Khan Market,13093
U99816,13094,28.63215,77.190017,Upper Ridge Road,13094
DC4170,13095,28.5651882,77.0496593,Pochan Pur Village Dwarka Sec 23,13095
DC5140,13096,28.80719,77.184341,Ramzan Pur Village,13096
DC5137,13097,28.81039,77.175491,Ramzan Pur Crossing,13097
U02749,13098,28.668446,77.229444,Kashmere Gate City bus Terminal,13098
DC5108,13099,28.64659,77.24625,Shakti Sthal,13099
U02835,13100,28.664924,77.234467,GGS Indraprastha University Kashmere Gate,13100
DC5110,13101,28.682065,77.22433,IP College (Ring Road),13101
DC4896,13102,28.82149,76.99493,Auchandi Village,13102
DC4897,13103,28.8286,76.98803,Auchandi Border,13103
DC4899,13104,28.81707,76.97345,Mungesh Pur Village,13104
DC4900,13105,28.80981,76.96862,Jawahar Navodya School,13105
DC4901,13106,28.80613,76.96605,Katewra Crossing,13106
U99930ASTL,13107,28.577368,77.108868,Indian Oil Station,13107
DC3643,13108,28.579554,77.101708,Prehlad Pur,13108
U00836,13109,28.581359,77.095829,Palam Colony Flyover,13109
DC3645,13110,28.583825,77.091504,Dwarka Flyover Palam Village,13110
U02756,13111,28.592467,77.228717,Dayal Singh College,13111
U02747,13112,28.5978,77.228467,Bharti Nagar,13112
U02742,13113,28.599217,77.2284,Sujan Singh Park,13113
U99894A,13114,28.647358,77.11605,Tagore Garden (Gurudwara Road),13114
DC0092,13115,28.650417,77.113731,Tagore Garden Gurudwara / Holy Child School,13115
DC0088,13116,28.652281,77.1075701,Raghubir Nagar F Block,13116
DC3976,13117,28.6735284449987,77.2699756306801,Seelampur Market Zafrabad Road,13117
DC3977,13118,28.676117,77.271317,Zafrabad,13118
DC3978,13119,28.6783,77.272583,Madarsa / Welcome Seelam Pur,13119
DC3979,13120,28.68426,77.275224,Zafrabad School,13120
DC4059,13121,28.690727,77.278602,Babarpur Ext / Maujpur Crossing,13121
DC4961,13122,28.69202,77.27931,Maujpur Metro Station,13122
DC4480,13123,28.554056,77.050407,Bharthal Chowk (Bharthal Road),13123
DC4477,13124,28.543055,77.043846,Bharthal Village (Shyam Mandir),13124
DC4576,13125,28.55245,76.9029,Malik Pur Village,13125
U01879,13126,28.564222,77.179815,RK Puram Sec-1,13126
DC5319,13127,28.822067,77.185018,Sungar Pur,13127
DC5321,13128,28.822018,77.188471,Tiggi Pur Village,13128
U00667,13129,28.7031378525484,77.0752384012064,Sultanpuri Terminal,13129
U00650,13130,28.6935,77.073,Sultan Puri AB Block,13130
DC3698,13131,28.646361,77.084243,CRPF Camp Keshopur,13131
U03281,13132,28.672683,77.279167,Welcome Colony,13132
U02771,13133,28.665274,77.230212,ISBT Kashmere Gate,13133
U02878,13134,28.6400333333333,77.2380333333333,Delhi Gate (JLN Marg),13134
DC0075,13135,28.542,77.2308,Chirag Dilli,13135
U00002,13136,28.56246,76.843123,Dhansa Border (T),13136
U00004,13137,28.557785,76.862694,Dhansa School,13137
U00009,13138,28.557811,76.867335,Dhansa Village,13138
DC5167,13139,28.669369,77.163949,Zakhira (Rohtak Road),13139
DC5339,13140,28.67225,77.0936,Bhairon Enclave,13140
DC4974,13141,28.833282,77.108253,B-4 Pocket 6 Narela,13141
DC4975,13142,28.837383,77.110641,B-4 Police Colony Narela,13142
DC5402,13143,28.732218,77.170891,C-D Block Jahangir Puri,13143
U01681,13144,28.7293,77.1662,Jahangirpuri B Block,13144
U01657,13145,28.7285,77.1648,Jahangirpuri A-Block,13145
U00403,13146,28.7314,77.0328,Karala Village,13146
U03722,13147,28.6146,77.3213,Kalyanpuri Crossing (Ghazipur Road),13147
DC3681,13148,28.620867,77.32055,Gazi Pur Dairy Farm,13148
DC3680,13149,28.6229,77.319767,Gazi Pur DDA Flats,13149
DC5256,13150,28.819892,77.063398,Sannoth Crossing / Ghoga Crossing,13150
DC5254,13151,28.83062,77.04927,Ghoga Village,13151
DC4615,13152,28.726417,77.126433,ESI Hospital,13152
DC4616,13153,28.729867,77.121483,Rohini Depot-II,13153
DC4617,13154,28.733817,77.115767,Rohini Sec-11 (Aggarwal Sabha),13154
DC4618,13155,28.738683,77.117333,Rohini Sec 17A,13155
DC0038,13156,28.7271,77.0986,Sec-24 Rohini Main Road,13156
DC0024,13157,28.697411,77.15723,Prembari Pul,13157
U02255,13158,28.653054,77.202311,Guru Govind Singh Crossing (Faiz Road),13158
DC4359,13159,28.691467,77.10095,West Enclave / Sansad Vihar (T),13159
U01202,13160,28.706807,77.126917,Fire Station Rohini Sec 8,13160
DC5456,13161,28.800643,77.084064,Holambi Crossing,13161
U00646A,13162,28.6822625655308,77.0593951476165,Nangloi JJ Colony Lokesh Cinema,13162
U03688,13163,28.6458894,77.3172575,ISBT Anand Vihar,13163
U01763,13164,28.7330833333333,77.17265,E Block Jahangir Puri Terminal,13164
DC4310,13165,28.699534,77.134953,Kapil Vihar,13165
DC4308,13166,28.697529,77.134098,DTC Apartments,13166
DC4306,13167,28.694549,77.134674,Harsh Vihar,13167
DC4303,13168,28.692699,77.135213,Lok Vihar,13168
DC4302,13169,28.689203,77.135521,Chander Lok,13169
DC4299,13170,28.686426,77.136168,Road No-44 Crossing,13170
DC4298,13171,28.684076,77.136129,Mahindra Park Road No-44,13171
U01250,13172,28.638517,77.129833,Maya Puri Crossing Ring Road,13172
U01052,13173,28.620483,77.110683,Maya Enclave BSES Office,13173
U01936,13174,28.657883,77.183367,Anand Parvat Terminal,13174
U01550,13175,28.681367,77.155417,Jai Mata Market Tri Nagar Terminal,13175
DC3926,13176,28.683217,77.15435,A1 Keshav Puram,13176
DC3927,13177,28.6868,77.153933,C2 Keshav Puram,13177
U01539,13178,28.6904,77.154983,C4 Keshav Puram,13178
U01590,13179,28.689217,77.159333,C8 Keshav Puram,13179
U01014MPS,13180,28.694949,77.106328,Mangol Pur School (Outer Ring Road),13180
U00525,13181,28.603835,77.055125,Rajapuri,13181
DC5322,13182,28.821909,77.188343,Tiggi Pur Village,13182
DC5320,13183,28.82197,77.185064,Sungar Pur,13183
U01686,13184,28.678733,77.166367,Shanti Nagar / Tri Nagar,13184
U01492,13185,28.693815,77.151074,Wazirpur DTC Depot / Netaji Subhash Palace,13185
DC4761,13186,28.662386,76.953583,Jharoda Nala Crossing,13186
DC4763,13187,28.666525,76.954308,Baba Haridass Gitanjali Enclave,13187
DC4765,13188,28.67098,76.960052,Fire Station Tikri Village,13188
DC4767,13189,28.682461,76.964706,Tikri Kalan Village,13189
DC4769,13190,28.687166,76.964813,Tikri Border,13190
U01189,13191,28.5469925560048,77.1248578714456,Mahipal Pur Crossing,13191
U01223,13192,28.545123,77.127987,Mahipal Pur Village,13192
DC3790,13193,28.540177,77.131068,SecE-2 Pkt 12 Vasant Kunj,13193
U01340,13194,28.537962,77.137332,Rang Puri Pahari,13194
U01367,13195,28.53678,77.140106,Vasant Kunj Sec-C80,13195
U01398,13196,28.534058,77.142574,ISIC Hospital,13196
U01455,13197,28.531059,77.146484,Kathuria Public School/Vasant Kunj D-7,13197
U01517,13198,28.525407,77.154654,Masood Pur Village,13198
U01567,13199,28.522576,77.157398,Vasant Kunj Sec-B73,13199
U01605,13200,28.5169,77.16152,Vasant Kunj Sec-D/3-4,13200
DC3791,13201,28.51472,77.164148,Kishan Garh,13201
U01677,13202,28.511783,77.166724,Vasant Kunj Sec-A,13202
U01745,13203,28.510465,77.166724,Vasant Kunj Sec-A  Pkt - B/C,13203
DC4508,13204,28.508617,77.177233,Andheria More / Chhatarpur Metro Station,13204
U01858,13205,28.509433,77.17875,Andheria Bagh More,13205
U99991,13206,28.514082,77.186152,Qutub Minar Metro Sation,13206
U02045,13207,28.520436,77.189398,Ahinsa Sthal,13207
DC5061,13208,28.5242961599951,77.1899702670335,Lado Sarai Crossing (Aurobindo Marg),13208
U01994,13209,28.52647,77.1865,Qutub Minar,13209
U01921,13210,28.521822936008,77.1834179203565,Mehrauli Terminal,13210
DC4754,13211,28.545303,76.987857,Kangan Heri - II,13211
DC4756,13212,28.529628,76.98658,Badu sarai Village,13212
DC4760,13213,28.520825,76.986148,Nanak Heri Village,13213
U03695,13214,28.6763,77.3175,Jhilmil Xing,13214
DC0010,13215,28.711648,77.107233,Rithala Crossing (Rohini Sec 6 Crossing),13215
DC0002,13216,28.71363,77.104841,B-5 Rohini Som Bazar,13216
DC0001,13217,28.7150666666667,77.1038666666667,Rithala School,13217
U00983,13218,28.717113,77.101457,Rithala Village,13218
DC5177,13219,28.664227,76.981124,Neelwal Village 2,13219
DC4987,13220,28.670052,76.979882,Neelwal Village,13220
DC4988,13221,28.677033,76.986967,Vaishno Mata Mandir,13221
U01357,13222,28.6711,77.1393,Punjabi Bagh East,13222
DC0087,13223,28.652491,77.1080301,Raghubir Nagar F Block,13223
DC0091,13224,28.6506,77.1139,Holy Child School,13224
DC5247,13225,28.650873,77.124388,Raja Garden (Ring Road),13225
U02220,13226,28.6495,77.1998,Faiz Road,13226
U01645,13227,28.554992,77.164466,CPWD Colony Vasant Vihar,13227
U01630PC,13228,28.558583,77.158,Indian AirLine Colony/Priya Cinema,13228
U01607,13229,28.55995,77.157267,Modern School Vasant Vihar F Block,13229
U99874,13230,28.560383,77.16135,Vasant Vihar F Block Poorvi Marg,13230
U99975,13231,28.560433,77.164383,Vasant Lok,13231
U02769,13232,28.5879,77.2293,Pragati Vihar,13232
U01723,13233,28.6715,77.167733,Inderlok Metro Station,13233
U00879,13234,28.6681,77.0929,P.Vihar Power Houe,13234
DC5382,13235,28.710615,77.132866,B Block Prashant Vihar,13235
DC5385,13236,28.715063,77.126808,Raja Pur (Prashant Vihar),13236
U02137,13237,28.546098,77.195698,IIT Gate,13237
U02069,13238,28.5483,77.189083,Jia Sarai,13238
U01931,13239,28.549701,77.185427,IIT Hostel,13239
DC3640,13240,28.567675,77.130403,Palam More,13240
DC3641,13241,28.569409,77.123374,Palam Airport  / IGI Airport T111,13241
DC3642,13242,28.57529,77.116745,IOL,13242
DC3998,13243,28.718025,77.0638,Rohini Sec 22 Terminal,13243
DC3807,13244,28.69505,77.17952,Satyawati College Aryabhatt Enclave,13244
U02409,13245,28.640495,77.208271,Chitra Gupta Road,13245
U02824,13246,28.6095,77.2332,Jaipur House,13246
U02845,13247,28.60635,77.234917,Bapa Nagar,13247
U02873,13248,28.601733,77.237817,Golf Club,13248
U01005,13249,28.7150833333333,77.1039,Rithala School,13249
DC0047,13250,28.7138,77.105,B-5 Rohini Som Bazar,13250
DC3980,13251,28.6893,77.277855,Mauj Pur,13251
DC5201,13252,28.597288,76.870499,Bakkargarh Border,13252
DC5199,13253,28.594995,76.877502,Bakkargarh Village,13253
U02355,13254,28.7103,77.2072,Bhai Parmanand Colony,13254
DC0056,13255,28.7105,77.2112,Mukharji Nagar Tank,13255
U03387,13256,28.6191,77.28625,Mother Dairy,13256
U02364,13257,28.6402,77.2067,Panchkuian Road,13257
U01440,13258,28.684434,77.145339,Shakur Pur,13258
U01386,13259,28.685322,77.141179,Samrat Enclave,13259
U01328,13260,28.68428,77.135985,Mahindra Park,13260
U99949S,13261,28.687033,77.1202,Keshav Mahavidhyalaya,13261
DC3950,13262,28.6881,77.1121666666667,MTNL Saraswati Vihar / Aayuddh Bhandar,13262
DC4759,13263,28.52099,76.986079,Nanak Heri Village,13263
DC4755,13264,28.52973,76.986455,Badu Sarai Village,13264
DC4753,13265,28.545251,76.987725,Kangan Heri - II,13265
DC5401,13266,28.731592,77.169991,C-D Block Jahangir Puri,13266
DC5034,13268,28.713019,77.119827,Rohini Sec 9 A Block,13268
DC5035,13269,28.715706,77.122171,Pratibha School Rohini Sec 9,13269
DC5036,13270,28.719875,77.12591,DC Chowk Rohini,13270
DC5037,13271,28.721586,77.127414,Ayodhya Apartments,13271
DC4210,13272,28.704718,77.169701,Shalimar Bagh A Block,13272
DC4212,13273,28.708248,77.16642,Shalimar Bagh AE Block,13273
DC4216,13274,28.708611,77.161598,Shalimar Bagh BA Block,13274
DC4218,13275,28.712612,77.158745,Shalimar Bagh BJ Block,13275
DC4214,13276,28.715111,77.156975,Shalimar Bagh BH Block,13276
DC4220,13277,28.718695,77.158424,Shalimar Bagh Desu Colony,13277
DC5317,13278,28.722269,77.152901,Haider Pur Village,13278
DC4353,13279,28.686901,77.120171,Keshav Mahavidhyalaya,13279
DC4358,13280,28.688017,77.112282,Aayudh Bhandar,13280
DC3778,13281,28.523283,77.2756,Indra Kalyan Vihar,13281
DC5461,13282,28.8067105092152,77.0482622525558,Bawana JJ Colony CRPF Camp,13282
DC5460,13283,28.79099,77.05199,Sec 1 / 2 Bawana Indst Area,13283
DC5459,13284,28.78684,77.05922,Ganga Toli Mandir Bawana,13284
DC5447,13285,28.6269440469137,76.9439308993154,Surakh Pur Village,13285
U99980,13286,28.7104798785539,77.2238516520772,Nehru Vihar Terminal,13286
U00587,13287,28.721684,77.065002,Begumpur,13287
U99956,13288,28.56661,77.246376,Lajpat Nagar,13288
U99957,13289,28.578436,77.245796,Jal Vihar Terminal,13289
DC3783,13290,28.702968,77.08822,Mangol Puri Y Block,13290
DC4577,13291,28.552417,76.902717,Malik Pur Village,13291
DC5174,13292,28.719063,77.064983,Aggarsain Hospital (Rohini Sec 22),13292
DC3997,13293,28.717917,77.063949,Rohini Sec 22 Terminal,13293
DC4281,13294,28.576405,77.057223,Dwarka Sec 19-20 Crossing,13294
DC4283,13295,28.5713529,77.0529072,DDA Booster Pump Station,13295
DC4169,13296,28.565283,77.049833,Pochan Pur Village Dwarka Sec 23,13296
DC4969,13297,28.841418,77.121362,Singhola Village,13297
DC4970,13298,28.841267,77.113494,B2 Narela E Block,13298
DC4972,13299,28.833244,77.108566,B-4 Pocket 6 Narela,13299
U01010,13300,28.6192,77.104416,Tihar Jail,13300
U01058,13301,28.631183,77.112217,Beriwala Bagh,13301
DC3644,13302,28.583816,77.091433,Dwarka Flyover Palam Village,13302
U02401,13303,28.6793,77.2084,Hansraj College,13303
U02410,13304,28.6785,77.2088,Hansraj College / Malka Ganj,13304
U99880,13305,28.681252,77.212361,Shri Ram Institute,13305
U99879,13306,28.688417,77.214833,Delhi University,13306
NS0308,13307,28.693501,77.2173,Social works school,13307
U03513,13308,28.507401,77.300201,NTPC,13308
U02728,13309,28.710499,77.227319,Wazirabad Crossing GT Road,13309
U03518,13310,28.645666,77.300468,Hargovind Enclave,13310
U03597,13311,28.6528,77.3077,Jagriti Enclave,13311
DC3760,13312,28.655733,77.310317,Surya Niketan,13312
DC4648,13313,28.65995,77.30825,D Block Surajmal Vihar,13313
DC4650,13314,28.66801,77.32006,Vivek Vihar Ram Mandir,13314
DC5094,13315,28.79573,77.11047,Minda Farm,13315
DC5446,13316,28.6270605802626,76.9439384858506,Surakh Pur Village,13316
U01330,13317,28.66735,77.137317,Punjabi Bagh Terminal,13317
U02908,13318,28.583483,77.24055,Pant Nagar,13318
U02995,13319,28.5439,77.2461,Nehru Place Apartments,13319
U03035,13320,28.5411,77.24915,South Park Appartments CR Park,13320
U03072Z,13321,28.539117,77.253733,Desh Bandhu Gupta College,13321
DC5252,13322,28.79891,77.179344,Hiranki Village,13322
DC5248,13323,28.807594,77.176468,Mohammad Pur Gaon,13323
DC5242,13324,28.66102,77.01195,Loknayak Puram,13324
DC5245,13325,28.651718,77.124601,Raja Garden (Ring Road),13325
DC5371,13326,28.688032,77.175133,Ashok Vihar Water Tank,13326
DC5370,13327,28.686829,77.177902,Ashok Vihar Pocket 3,13327
DC5368,13328,28.684727,77.182182,Laxmi Bai College,13328
DC5366,13329,28.681383,77.185066,Bharat Nagar Crossing / Sri Nagar Colony,13329
U02798,13330,28.5284798132103,77.2319418628861,Pushpa Bhawan,13330
DC4016,13331,28.510834,76.895531,Dauralla Village,13331
DC4136,13332,28.736952,77.129678,Rohini Sec15 E2,13332
DC3719,13333,28.630267,77.214133,Hanuman Mandir / Shivaji Stadium,13333
DC3720,13334,28.628133,77.2094,Gurudwara Bangla Sahib,13334
DC4628,13335,28.7223,77.132817,Anubhav Apartment,13335
DC4629,13336,28.721,77.13465,Goodwill Apartment,13336
DC4630,13337,28.718833,77.13875,Prashant Vihar FBlock,13337
DC0009,13338,28.6989,77.0968,Avantika Crossing,13338
U00964,13339,28.70365,77.100518,Avantika Sec 1,13339
U00995,13340,28.706167,77.10272,Rohini Sec-3/4 Xing,13340
U01015,13341,28.709155,77.105354,Vishram Chowk,13341
U00982,13342,28.717233,77.1014,Rithala Village,13342
DC0006,13343,28.7119,77.1078,Rithala Crossing,13343
U01041,13344,28.713819,77.109531,Rohini Sec 5 (Chhotu Ram Park),13344
DC3884,13345,28.554712,77.050589,Dwarka Sec 21 Crossing Bharthal Chowk,13345
DC5365,13346,28.681265,77.184776,Bharat Nagar Crossing,13346
DC5367,13347,28.684523,77.182037,Laxmi Bai College,13347
DC5369,13348,28.686745,77.177597,Ashok Vihar Pocket 3,13348
DC4159,13349,28.69125,77.175949,KD Block Ashok Vihar,13349
DC4160,13350,28.693451,77.173233,Deep Market Ashok Vihar,13350
DC4206,13351,28.695927,77.170654,Ashok Vihar B Block,13351
DC4208,13352,28.702286,77.166855,Wazir Pur Industrial Area/ Ashok Vihar Crossing,13352
DC4070,13353,28.639118,77.188026,Sir Ganga Ram Hospital,13353
DC4068,13354,28.641628,77.189796,Janki Devi College,13354
DC5383,13355,28.710744,77.13302,B Block Prashant Vihar,13355
U99887,13356,28.532,76.9073,Jhuljhuli Xing,13356
DC5411,13357,28.534786,76.904192,JhulJhuli Village,13357
DC5413,13358,28.542685,76.888888,Sarang Pur Village,13358
DC5146,13359,28.534567,77.196836,MMTC / Adhchini Village,13359
DC5147,13360,28.532862,77.195907,PTS,13360
DC5481,13361,28.528453,77.215185,Saket M Block,13361
DC5483,13362,28.52287,77.216678,Saket Terminal,13362
DC5485,13363,28.519486,77.215852,Saket J Block,13363
U02533,13364,28.5179,77.216283,Saket Crossing,13364
U02605,13365,28.5169,77.2208,Asian Market,13365
U02653,13366,28.516189,77.224793,DIPSAR Ambedkar Nagar College of Pharmacy,13366
U03385,13367,28.615767,77.285467,Samaspur Jagir Village,13367
DC3959,13368,28.5901157,77.2334405,Sunehari Pulla Depot / Jawaharlal  Nehru Stadium Terminal,13368
U03675,13369,28.6303032,77.316418,NHW 24 Gazipur Crossing,13369
DC4718,13370,28.673219,76.998531,Hiran Kudna Village,13370
U01793,13371,28.573611,77.173534,RK Puram Sec-12(Sangam Cinema),13371
U01598,13372,28.689131,77.159525,C-8 Keshav Puram,13372
U01545,13373,28.690117,77.155283,C-4 Keshav Puram,13373
U01527,13374,28.687474,77.154082,C-2 Keshav Puram,13374
DC3925,13375,28.683117,77.1545,A-1 Keshav Puram,13375
DC103,13376,28.6534199,77.1090338,K Block Baba Ramdev Mandir,13376
DC0089,13377,28.6593666666667,77.11245,Raghubir Nagar N Block,13377
DC0090,13378,28.65535,77.113583,Raghubir Nagar Gurudwara A Block,13378
DC5462,13379,28.621227,77.199814,North Avenue,13379
DC4284,13380,28.5714877,77.0526741,DDA Booster Pump Station,13380
DC4282,13381,28.576358,77.056799,Dwarka Sec 19-20 Crossing,13381
DC5418,13382,28.668504,77.135885,Punjabi Bagh Terminal,13382
DC5420,13383,28.670065,77.132913,Punjabi Bagh Market,13383
DC5422,13384,28.670477,77.129549,West Enclave,13384
DC5426,13385,28.668247,77.128245,Syndicate Bank,13385
DC5428,13386,28.665994,77.127016,Punjabi Bagh Market,13386
DC5430,13387,28.666462,77.12314,Punjabi Bagh Extension,13387
DC5432,13388,28.6671152,77.1158955,Paschim Puri Chowk Pkt 2,13388
DC5434,13389,28.6682123,77.1122249,Paschim Puri Road No 29,13389
DC5436,13390,28.6708747,77.1115036,Paschim Vihar Pocket BG1,13390
DC5438,13391,28.6695389,77.1062697,Paschim Vihar A3,13391
DC5440,13392,28.668783,77.098333,Ekta Apartment Paschim Vihar,13392
DC0133,13393,28.624634,77.309502,Khichdipur,13393
NS0189,13394,28.545668,77.123085,Mahipal Pur Village,13394
U00943,13395,28.5227542,77.0986901,Rajokari Crossing NH-8,13395
DC5283,13396,28.775217,77.177399,Ibrahimpur Village,13396
DC5284,13397,28.774658,77.173912,Natthupura Crossing,13397
DC5285,13398,28.774778,77.165115,Kushak Village 1,13398
DC5286,13399,28.77371,77.163185,Kadipur Village,13399
DC5289,13400,28.772356,77.149704,Delhi Jal Board,13400
DC5290,13401,28.771965,77.144035,Nangli Poona,13401
U03153,13402,28.54004,77.258381,L Block Gurudwara Kalkaji,13402
U03113,13403,28.541258,77.255656,Desh Bandhu College,13403
U03050,13404,28.5435,77.2515,Kalkaji BBlock,13404
U00739,13405,28.692933,77.081933,Mangolpuri S Block,13405
DC3674,13406,28.694728,77.081911,Mangolpuri K Block (Sanjay Gandhi Hospital),13406
DC3677,13407,28.697888,77.083427,Mangol Puri J Block,13407
U02947,13408,28.593134,77.24192,DPS / Police Station Nizamuddin (Lodhi Road),13408
DC5372,13409,28.636592,77.225232,Govt Press Kali Mandir,13409
DC5374,13410,28.634426,77.228952,DDU Marg Railway Colony,13410
DC5376,13411,28.632829,77.231727,Govt Sr Sec School DDU Marg,13411
DC5380,13412,28.629258,77.237815,Bal Bhawan DDU Marg,13412
DC3924,13413,28.6469533887376,77.3146675042962,ISBT Anand Vihar Terminal,13413
DC4994,13414,28.626081,77.204987,NDPO (Kharak Singh Marg),13414
DC4995,13415,28.624519,77.201431,Dr RML Hospital (Kharak Singh Marg),13415
DC4140,13416,28.739525,77.123601,Rohini Sec16 PocketI,13416
DC5355,13417,28.734934,77.132843,D2 Rohini Sec 15,13417
DC5353,13418,28.732186,77.134401,Manav Chowk,13418
DC5351,13419,28.730393,77.132959,Rohini Sec 15,13419
DC5349,13420,28.727686,77.130562,Alok Kunj,13420
U02674,13421,28.565333,77.224667,Andrews Ganj Shiv Mandir / Ansal Plaza,13421
U02615,13422,28.5604,77.2214,Ayurvigyan Nagar,13422
U02566,13423,28.5582,77.2184,Anandlok,13423
U02526,13424,28.5564,77.2158,Kalma Nehru College,13424
DC0074,13425,28.5551,77.2143,Jija Bai Udyogic Sansthan,13425
U02454,13426,28.5507,77.210817,Khel Gaon / Siri Fort Road,13426
U02438,13427,28.5482,77.21,Shahpur Jat,13427
U02413,13428,28.546,77.2093,Panchsheel Club,13428
DC3896,13429,28.54021,77.24022,Savitri Cinema (E Block Gurudwara),13429
DC3897,13430,28.534913,77.243555,M Block Greater Kailash- II,13430
DC0077,13431,28.528046,77.247943,Don Bosco School,13431
DC0078,13432,28.525582,77.253435,Alaknanda Apartments,13432
DC5168,13433,28.719939,77.079593,Rohini Sec 23,13433
DC5170,13434,28.720987,77.078116,Poothkalan More,13434
DC5172,13435,28.72244,77.071418,Police Station Begumpur,13435
U01302,13436,28.625783,77.134233,Naraina Vihar,13436
U99783,13437,28.645283,77.126883,Rajouri Garden Market,13437
DC4321,13438,28.652203,77.095741,Khayala Colony Terminal,13438
DC4317,13439,28.645206,77.099335,Chand Nagar,13439
U99703,13440,28.695873,77.155474,Punjab Kesari,13440
DC4437,13441,28.623999,76.984556,Shiv Enclave Dichau,13441
DC4436,13442,28.639866,76.984045,Dichau Village,13442
DC4659,13443,28.732967,77.26025,Shaheed Bhagat Singh Colony Karawal Nagar,13443
DC4660,13444,28.729133,77.2597,Sabhapur Crossing,13444
DC4662,22693,28.72145,77.258583,Delhi Police Training School,22693
DC4663,13445,28.716733,77.25785,CRPF Camp,13445
DC4665,13446,28.7114,77.25715,Khajuri School,13446
DC5381,13447,28.629071,77.237739,Bal Bhawan DDU Marg,13447
DC5377,13448,28.632654,77.231545,Govt Sr Sec School DDU Marg,13448
DC5375,13449,28.634285,77.228675,DDU Marg Railway Colony,13449
DC5373,13450,28.636308,77.225156,Govt Press Kali Mandir,13450
DC4751,13451,28.523553,77.190733,Lado Sarai Crossing,13451
U02078,13452,28.522683,77.193521,Lado Sarai,13452
U02107,13453,28.522031,77.198507,Dhaula Peer Lado Sarai,13453
DC4752,13454,28.520753,77.20203,Saidul-A-Jab / Saket Metro Station,13454
U02383,13455,28.51955,77.2078,Maidan Garhi Crossing (SDM Court),13455
U02699A,13456,28.6603234914615,77.2278650860852,Old Delhi Railway Station (Terminal),13456
U03462,13457,28.5217,77.2937,Maruti,13457
DC3761,13458,28.664892,77.314944,Yojana Vihar/ Yamuna Sports Complex,13458
DC3743,13459,28.754859,77.243323,Chauhan Patti (Terminal),13459
DC3741,13460,28.75015,77.243933,Sabhapur More,13460
DC3739,13461,28.7424,77.2467,Annpurna Mandir,13461
DC3736,13462,28.73905,77.247483,Check Post,13462
DC3733,13463,28.7324,77.246317,Sonia Vihar,13463
DC3744,13464,28.72945,77.24565,Gatta Factory Sonia Vihar,13464
DC3730,13465,28.7256,77.244833,Pusta No 3 Sonia Vihar,13465
DC3728,13466,28.721467,77.243933,Pusta No 2 Sonia Vihar,13466
DC3726,13467,28.718883,77.24335,Pusta No 1 Sonia Vihar,13467
U02931,13468,28.7092,77.240217,Gurudwara Nanak Sar,13468
U02754,13469,28.708918,77.22597,Wazirabad Crossing Nehru Vihar Crossing,13469
DC4458,13470,28.562281,76.967398,Pandwala Khurd,13470
U01287,13471,28.625783,77.134167,Naraina Vihar,13471
U99957A,13472,28.578444,77.245872,Jal Vihar Terminal,13472
U02275,13473,28.569651,77.201526,Raj Nagar,13473
DC3885,13474,28.554724,77.051031,Dwarka Sec 21 Crossing Bharthal Chowk,13474
U00908,13475,28.690217,77.095183,B Block Mangol Puri,13475
U00911,13476,28.695467,77.095333,E Block Mangol Puri,13476
U00871,13477,28.6965,77.091882,PS Mangol Puri,13477
DC3906,13478,28.692367,77.0906,C Block Mangol Puri,13478
DC3905,13479,28.687978,77.091856,Q Block Mangol Puri Terminal,13479
DC4702,13480,28.531605,77.245826,Chandan Market Greater Kailash- II,13480
DC4700,13481,28.528958,77.245044,S Block Greater Kailash- II,13481
DC3881,13482,28.5424034238446,77.0297916021566,Bamnoli Firni Road,13482
NS0489,13483,28.695,77.215302,Vishwa Vidyalaya Metro Station,13483
U01275,13484,28.569183,77.1326,NHW 8 Crossing,13484
U01724,13485,28.5613,77.169,Vasant Vihar Poorvi Marg,13485
U01892,13486,28.644636,77.180918,RS Satsang,13486
U01911,13487,28.6476,77.1819,Prasad Nagar,13487
U01974,13488,28.653118,77.185641,Kikar Wala Chowk,13488
U01071A,13489,28.5359672,77.1119939,Shiv Murti (NH-8),13489
